symbol,datetime,open,high,low,close,volume,amount
03363.HK,2011-06-03,1.62,1.72,1.43,1.44,160266400.0,0.0
03363.HK,2011-06-07,1.41,1.49,1.41,1.43,11948000.0,0.0
03363.HK,2011-06-08,1.43,1.43,1.29,1.31,12970000.0,0.0
03363.HK,2011-06-09,1.3,1.3,1.21,1.26,8422000.0,0.0
03363.HK,2011-06-10,1.28,1.29,1.23,1.24,3324000.0,0.0
03363.HK,2011-06-13,1.23,1.23,1.19,1.22,3396000.0,0.0
03363.HK,2011-06-14,1.2,1.25,1.2,1.22,2744000.0,0.0
03363.HK,2011-06-15,1.23,1.23,1.2,1.23,2174000.0,0.0
03363.HK,2011-06-16,1.21,1.23,1.19,1.23,2454000.0,0.0
03363.HK,2011-06-17,1.26,1.33,1.26,1.29,5384000.0,0.0
03363.HK,2011-06-20,1.32,1.36,1.31,1.31,5452000.0,0.0
03363.HK,2011-06-21,1.3,1.31,1.3,1.3,834000.0,0.0
03363.HK,2011-06-22,1.31,1.33,1.3,1.3,1844000.0,0.0
03363.HK,2011-06-23,1.3,1.31,1.29,1.3,1010000.0,0.0
03363.HK,2011-06-24,1.3,1.33,1.3,1.31,1231000.0,0.0
03363.HK,2011-06-27,1.3,1.3,1.21,1.23,1166000.0,0.0
03363.HK,2011-06-28,1.23,1.25,1.23,1.24,356000.0,0.0
03363.HK,2011-06-29,1.24,1.29,1.23,1.29,654000.0,0.0
03363.HK,2011-06-30,1.27,1.3,1.24,1.26,1094000.0,0.0
03363.HK,2011-07-04,1.28,1.29,1.26,1.28,622000.0,0.0
03363.HK,2011-07-05,1.28,1.28,1.23,1.25,412000.0,0.0
03363.HK,2011-07-06,1.23,1.25,1.22,1.23,402000.0,0.0
03363.HK,2011-07-07,1.24,1.24,1.22,1.24,658000.0,0.0
03363.HK,2011-07-08,1.23,1.24,1.22,1.23,312000.0,0.0
03363.HK,2011-07-11,1.2,1.23,1.2,1.2,622000.0,0.0
03363.HK,2011-07-12,1.2,1.2,1.12,1.13,1946000.0,0.0
03363.HK,2011-07-13,1.15,1.18,1.13,1.15,910000.0,0.0
03363.HK,2011-07-14,1.15,1.15,1.1,1.14,1438000.0,0.0
03363.HK,2011-07-15,1.11,1.11,1.08,1.09,378000.0,0.0
03363.HK,2011-07-18,1.09,1.1,1.07,1.07,284000.0,0.0
03363.HK,2011-07-19,1.03,1.06,1.01,1.04,736000.0,0.0
03363.HK,2011-07-20,1.04,1.1,1.03,1.09,488000.0,0.0
03363.HK,2011-07-21,1.06,1.06,1.03,1.06,92000.0,0.0
03363.HK,2011-07-22,1.05,1.07,1.04,1.07,208000.0,0.0
03363.HK,2011-07-25,1.05,1.06,1.04,1.06,252000.0,0.0
03363.HK,2011-07-26,1.1,1.1,1.07,1.07,272000.0,0.0
03363.HK,2011-07-27,1.06,1.21,1.05,1.16,1466000.0,0.0
03363.HK,2011-07-28,1.19,1.24,1.16,1.16,906000.0,0.0
03363.HK,2011-07-29,1.16,1.18,1.14,1.16,244000.0,0.0
03363.HK,2011-08-01,1.15,1.15,1.13,1.13,260000.0,0.0
03363.HK,2011-08-02,1.12,1.15,1.11,1.12,212000.0,0.0
03363.HK,2011-08-03,1.08,1.09,1.08,1.08,254000.0,0.0
03363.HK,2011-08-04,1.07,1.13,1.07,1.1,152000.0,0.0
03363.HK,2011-08-05,1.06,1.1,1.01,1.1,1094000.0,0.0
03363.HK,2011-08-08,1.01,1.03,0.97,1.03,694800.0,0.0
03363.HK,2011-08-09,0.97,0.99,0.93,0.96,962000.0,0.0
03363.HK,2011-08-10,0.96,1.0,0.96,1.0,293000.0,0.0
03363.HK,2011-08-11,1.0,1.0,0.96,0.99,326000.0,0.0
03363.HK,2011-08-12,0.99,1.01,0.98,1.0,180000.0,0.0
03363.HK,2011-08-15,1.0,1.02,1.0,1.02,154000.0,0.0
03363.HK,2011-08-16,1.03,1.04,1.02,1.02,192000.0,0.0
03363.HK,2011-08-17,1.02,1.02,1.01,1.02,134000.0,0.0
03363.HK,2011-08-18,1.03,1.03,1.01,1.01,587200.0,0.0
03363.HK,2011-08-19,0.99,1.0,0.98,0.98,322000.0,0.0
03363.HK,2011-08-22,0.96,0.97,0.85,0.9,590000.0,0.0
03363.HK,2011-08-23,0.8,0.86,0.8,0.82,1646000.0,0.0
03363.HK,2011-08-24,0.82,0.84,0.8,0.8,630000.0,0.0
03363.HK,2011-08-25,0.8,0.82,0.8,0.81,226000.0,0.0
03363.HK,2011-08-26,0.8,0.8,0.75,0.79,430000.0,0.0
03363.HK,2011-08-29,0.78,0.78,0.78,0.78,0.0,0.0
03363.HK,2011-08-30,0.76,0.79,0.76,0.79,190000.0,0.0
03363.HK,2011-08-31,0.79,0.79,0.77,0.78,366000.0,0.0
03363.HK,2011-09-01,0.78,0.8,0.77,0.8,380000.0,0.0
03363.HK,2011-09-02,0.78,0.78,0.77,0.77,230000.0,0.0
03363.HK,2011-09-05,0.74,0.74,0.71,0.72,456000.0,0.0
03363.HK,2011-09-06,0.72,0.72,0.72,0.72,0.0,0.0
03363.HK,2011-09-07,0.72,0.72,0.69,0.71,246000.0,0.0
03363.HK,2011-09-08,0.71,0.78,0.71,0.78,132000.0,0.0
03363.HK,2011-09-09,0.78,0.78,0.71,0.77,122000.0,0.0
03363.HK,2011-09-12,0.71,0.73,0.67,0.71,420000.0,0.0
03363.HK,2011-09-14,0.68,0.68,0.65,0.67,140000.0,0.0
03363.HK,2011-09-15,0.66,0.72,0.66,0.68,220000.0,0.0
03363.HK,2011-09-16,0.71,0.71,0.71,0.71,44000.0,0.0
03363.HK,2011-09-19,0.71,0.71,0.71,0.71,84000.0,0.0
03363.HK,2011-09-20,0.66,0.68,0.66,0.67,84000.0,0.0
03363.HK,2011-09-21,0.65,0.67,0.65,0.67,102000.0,0.0
03363.HK,2011-09-22,0.69,0.7,0.55,0.58,752000.0,0.0
03363.HK,2011-09-23,0.57,0.57,0.55,0.56,762000.0,0.0
03363.HK,2011-09-26,0.51,0.58,0.51,0.57,594000.0,0.0
03363.HK,2011-09-27,0.62,0.65,0.6,0.6,290000.0,0.0
03363.HK,2011-09-28,0.64,0.64,0.64,0.64,100000.0,0.0
03363.HK,2011-09-30,0.58,0.66,0.58,0.65,1044000.0,0.0
03363.HK,2011-10-03,0.6,0.64,0.59,0.62,192000.0,0.0
03363.HK,2011-10-04,0.62,0.62,0.59,0.61,202000.0,0.0
03363.HK,2011-10-06,0.61,0.63,0.61,0.63,126000.0,0.0
03363.HK,2011-10-07,0.61,0.62,0.61,0.62,120000.0,0.0
03363.HK,2011-10-10,0.64,0.64,0.55,0.56,420000.0,0.0
03363.HK,2011-10-11,0.59,0.6,0.56,0.59,1500000.0,0.0
03363.HK,2011-10-12,0.59,0.62,0.58,0.62,414000.0,0.0
03363.HK,2011-10-13,0.61,0.68,0.61,0.68,640000.0,0.0
03363.HK,2011-10-14,0.68,0.7,0.66,0.7,240000.0,0.0
03363.HK,2011-10-17,0.7,0.75,0.67,0.75,426000.0,0.0
03363.HK,2011-10-18,0.69,0.72,0.69,0.71,136000.0,0.0
03363.HK,2011-10-19,0.71,0.79,0.71,0.75,56000.0,0.0
03363.HK,2011-10-20,0.66,0.75,0.66,0.73,340000.0,0.0
03363.HK,2011-10-21,0.75,0.75,0.69,0.71,142000.0,0.0
03363.HK,2011-10-24,0.75,0.75,0.73,0.75,70000.0,0.0
03363.HK,2011-10-25,0.73,0.75,0.72,0.75,194000.0,0.0
03363.HK,2011-10-26,0.74,0.79,0.74,0.77,106000.0,0.0
03363.HK,2011-10-27,0.78,0.88,0.78,0.82,182000.0,0.0
03363.HK,2011-10-28,0.83,0.85,0.79,0.79,382000.0,0.0
03363.HK,2011-10-31,0.79,0.85,0.75,0.79,210000.0,0.0
03363.HK,2011-11-01,0.73,0.76,0.72,0.76,188000.0,0.0
03363.HK,2011-11-02,0.75,0.76,0.7,0.76,284000.0,0.0
03363.HK,2011-11-03,0.77,0.79,0.75,0.75,50000.0,0.0
03363.HK,2011-11-04,0.82,0.82,0.71,0.76,210000.0,0.0
03363.HK,2011-11-07,0.74,0.75,0.73,0.75,126000.0,0.0
03363.HK,2011-11-08,0.76,0.76,0.72,0.74,84000.0,0.0
03363.HK,2011-11-09,0.75,0.79,0.73,0.79,282000.0,0.0
03363.HK,2011-11-10,0.73,0.77,0.73,0.77,44000.0,0.0
03363.HK,2011-11-11,0.77,0.8,0.77,0.78,134000.0,0.0
03363.HK,2011-11-14,0.8,0.8,0.76,0.76,82000.0,0.0
03363.HK,2011-11-15,0.74,0.79,0.74,0.74,50000.0,0.0
03363.HK,2011-11-16,0.72,0.74,0.71,0.73,82000.0,0.0
03363.HK,2011-11-17,0.73,0.73,0.73,0.73,0.0,0.0
03363.HK,2011-11-18,0.7,0.73,0.7,0.73,58000.0,0.0
03363.HK,2011-11-21,0.7,0.72,0.7,0.72,18000.0,0.0
03363.HK,2011-11-22,0.68,0.72,0.68,0.72,10000.0,0.0
03363.HK,2011-11-23,0.72,0.72,0.72,0.72,0.0,0.0
03363.HK,2011-11-24,0.66,0.72,0.66,0.72,158000.0,0.0
03363.HK,2011-11-25,0.7,0.71,0.64,0.68,292000.0,0.0
03363.HK,2011-11-28,0.66,0.7,0.66,0.69,60000.0,0.0
03363.HK,2011-11-29,0.7,0.71,0.7,0.71,8000.0,0.0
03363.HK,2011-11-30,0.7,0.7,0.7,0.7,0.0,0.0
03363.HK,2011-12-01,0.7,0.73,0.69,0.73,88000.0,0.0
03363.HK,2011-12-02,0.72,0.72,0.72,0.72,0.0,0.0
03363.HK,2011-12-05,0.69,0.72,0.67,0.72,246000.0,0.0
03363.HK,2011-12-06,0.7,0.7,0.7,0.7,0.0,0.0
03363.HK,2011-12-07,0.7,0.74,0.7,0.72,46000.0,0.0
03363.HK,2011-12-08,0.72,0.72,0.72,0.72,64000.0,0.0
03363.HK,2011-12-09,0.75,0.75,0.72,0.72,8000.0,0.0
03363.HK,2011-12-12,0.68,0.7,0.67,0.7,108000.0,0.0
03363.HK,2011-12-13,0.7,0.7,0.67,0.69,102000.0,0.0
03363.HK,2011-12-14,0.69,0.69,0.69,0.69,0.0,0.0
03363.HK,2011-12-15,0.68,0.68,0.68,0.68,0.0,0.0
03363.HK,2011-12-16,0.62,0.7,0.62,0.7,58000.0,0.0
03363.HK,2011-12-19,0.65,0.68,0.64,0.67,126000.0,0.0
03363.HK,2011-12-20,0.66,0.67,0.66,0.67,20000.0,0.0
03363.HK,2011-12-21,0.69,0.69,0.66,0.69,68000.0,0.0
03363.HK,2011-12-22,0.69,0.76,0.69,0.76,168000.0,0.0
03363.HK,2011-12-23,0.76,0.78,0.76,0.78,36000.0,0.0
